1983659563	0	a	only 5 more days till I leave 
1685238777	4	a	@dsabecky I don't have time for patience for them all  Which one is most stable and works best?
2261882667	0	a	Calculated how much $ i'll have left to myself after i pay my monthly bills....once i own this house. Its not pretty. 
2059764275	0	a	Going to a graduation makes  me sad  idk why lol,  and it feels like  just a couple of months ago...
2191513722	4	a	http://twitpic.com/7jdf7 - This is for mah ladies on the stream. Watch &amp; enjoy! 
2052170866	4	a	Goingg on the boat todayy 
1966948132	4	a	Good morning everyone. It's 9:45 on my clock.  Have a nice day. 
2246850031	0	a	having a great morning so far- woke up with a sore neck, burnt my breakfast, broke one of mums fav photo frames and cut my leg shaving 
2253908087	0	a	@Quackkkkk I've got econs project meeting after sch 
1961183679	4	a	Wishing my Mom a Happy Birthday - because she's pretty flippin sweet! 
2255564801	0	a	Just remembered the deadline I had for a paper this week! I've lost my mind 
2062435216	4	a	I wear my stunnnnna shades at night! 
2190692149	4	a	@KELLY__ROWLAND Twins! Clones... 
1694270048	0	a	Has another splitting headache 
1694440653	4	a	Bank holiday rock seems so fitting  ? http://blip.fm/~5jg16
1687154922	4	a	should i make pizza or not? life is hard!! 
1881361883	4	a	Time to get head down on some more work on the end user model.  At least no retopping or uv'ing now 
2232907120	0	a	@BrokePimpStyles Yeah  And now I might have 2 battle w/Best Buy over no op sys on my &quot;repaired&quot; PC. My oh my... LOL
1963530795	4	a	@mattmdavis i agree! a positive festival of mastication 
2176886977	0	a	@adamtarca I missed it too, I only got my MacBook a month ago, I missed it sooo much 
1980135336	0	a	Water problem at apartment in bangalore, eventhough its raining... Now tats wierd 
1991478474	0	a	 how can finding somewair to live next year be such hard work.
1972310480	4	a	Show was sick last night  Out with mom, work later.
2014645372	4	a	@meeware They're plotting squirrel world domination 
2063367091	4	a	@KeesDijk Yup, but now i'm not tasting them anymore, just carrying them around. 
2217033829	0	a	@yvorockstar I am THERE! (but I don't think KP will be  Will I see you?!!! Noon? Awesome!
1558699062	0	a	@BadgerT Awww you poor thing  does make you sound about 5 though :-P what did you fall over? x
2015073677	4	a	finally graduated. Almost 24 hours ago. Still in a mental utopia. 
1556626899	4	a	@arlyanagi I will. 
2178135486	0	a	@Rachele77 no..... 
2197392181	0	a	this cough kills 
1979889538	4	a	@niyam Heee  let's hang out, watch some movie~~~
1825943138	4	a	i gotta go !!! i'm so busy !!! anyways good day guys !!!!  !!!!! be back !!!  !!
2052370658	0	a	Post for tomorrow is up. I need to crash soon, but so much to do and I work tomorrow. 
2229015154	0	a	It's raining again &amp; I think something is wrong w/my car tire 
1980718643	0	a	watching mongol, with a heating pad, missing the heat drew throws off 
1971127746	0	a	Going to the Doctors. 
2265472876	0	a	my honey is so sick.. 
2049015510	0	a	wants to be 18 forever 
1692054667	0	a	Well i studied and ate pancakes now im freaking tired but i have more work to review now 
2057170203	4	a	Coffee and cake time. Madiera cake smothered in butter, delicious 
2061630896	0	a	@fastbreak_nash     is it really hot there now?
2233738542	0	a	@Jillus bummer  come out for the SEA Solstice Party on Saturday if you can
2242216313	0	a	twitter mobile fails  just sent txt and not come through lol
2190137731	4	a	@geekrebel http://twitpic.com/7j5mc - He looks different from yesterday, sure you got the right baby  love the name!
2067587121	0	a	@Laura6476 aww that sucks, 
1991278533	4	a	@W_H_Swagspeare lmao you are too much! Good morning 
2213037383	0	a	Not feeling well 
1679453781	0	a	yea i miss you too 
2061787725	4	a	does not have swine flu after all. Yay, no infamy for me!  http://plurk.com/p/yzrfx
1883579248	4	a	@patjudis Yeah. Im beast 
2188521370	0	a	@TraceyDukes I'm having a bad night 
2266124879	0	a	happy fuckin fathers day.. 
2063441288	4	a	@FashionAngeLove double coffe  Ð½Ñ ÐºÐ°Ðº, ÑÐ¾ÑÐ¾ÑÐ¾ Ð²ÑÐµÑÐ° Ð²ÐµÑÐµÑ Ð¿ÑÐ¾Ð²ÐµÐ»Ð°??
1572846007	4	a	@LLMMCC is she gonna drive a drill into my back ? 
2016280591	0	a	@inky_skillz Yes, I need to....I'm going to eat this whole box! 
2072133196	4	a	I wish I could live like a celeb!! Gnite tweets! 
2044859610	0	a	http://twitpic.com/6ohns - missing marÃ­lia!! 
2187437821	4	a	--#Imiss wen justyn used to ride his huffy to 178th&amp;sayres to get me a bacon,egg&amp;cheese, a pink lemonade &amp; a pack of blue skittles. 
1880132828	4	a	Wow! The cafe in lasalle open its door already guys!! 
1957278046	4	a	watching @chelsealately! 
2213012664	0	a	@MsTiaB girl it feels just like yesterday...but I still want you here 
1833085028	0	a	@lin_daisy I PROMISE you that you will have all your cds ASAP but I currently can't even get into the car that they are in 
1468427103	0	a	via @chrismevans: Argh.  Driving into London today.  Made a wrong turn at Kings-X - stuck in an extra 30 minutes of logjam traffic 
1985556169	0	a	Gloomy days in SD ? WTF! No hard rock   so ima jst work ok some designs ! Any ladys wanna see something in paticullar on a shirt?
2056580641	0	a	watching Nicholas Cage I think I may just have a movie day still feeling a little under the weather 
2064008056	4	a	TeeeHeeee. Mini magnums are yummy  777th update and im back from BRBing. Planned birthday officially 
1565503469	4	a	is in a meeting, and then another one, and then other one, and then lunch, and then another one...   welcome to Highview Mondays.
1826419496	4	a	http://twitpic.com/5d3c6 - This is an Old Jedi  Funny 
2175658882	4	a	Thanks for the Storytime, Prof! 
1824329212	4	a	listening to how you know by Demi 
1573998550	0	a	Joe is up at 6:15am to cater a breakfast.... Why did he go to bed so late. 
2181873518	4	a	@PixxelateHost Nose! 
2064459541	4	a	BEACH all day!! This is why I love summers in Southampton  !
1694291971	4	a	@scruffybee welcome to twitter world my friend! 
2050903397	4	a	@kaotic2 you can watch the other vids instead 
2061866511	0	a	I served Suzy Batkovic @seattlestorm @wnba at work at SYD airport today. Wish I hadn't been so nervous to ask for a photo. Regretting it! 
2054290243	4	a	@diogobratti hey you tried to kill me!!! it's ok, i still have some money 
2175485401	4	a	@ladeenesta not bad at all! In the book I don't like him as much as edward though. 
1980036443	0	a	has to start the project report. Tomorrow is the submission day. 
1991023566	0	a	OMG hot hot day had an exam this morning come in for a revision session but i dont think it's on!  Ohwell SUPERJUICE SOON 
1978349226	0	a	kiss me through the phone is....    
2014761764	0	a	@DitaVonTeese I would if I could afford the bag 
2187228613	0	a	@samicappola i dropped it and it was stepped on it multiple times.  kben :]
2064106562	4	a	@missdmaree I'm still in bed  And curves. Yes.
1956888564	4	a	@orientalhotel looks strnag on me mind you. i might also not be used to seeing so much colour on me 
1751093563	0	a	Nap wasn't nearly long enough  But on the way to see Keane with T!
1469316242	4	a	?'s the sun and cant wait to see her mum and dad on Thursday 
1963136845	4	a	So, about my new video.  Uhm. Check it out if you haven't already. http://bit.ly/13jadR
2205369954	0	a	FAILED!!! 
2012574144	4	a	My GPA from last semester and this semester are pretty badass. USC here I come 
2185803761	0	a	No still waiting 
2012896542	0	a	Completly depressed now. 
2247045491	0	a	AHHH!! both shows for Saturday and today are sold out! 
1833207516	4	a	@OceanEyes7 Totally on the Beast Coast!!!!  &lt;3
1994784009	4	a	a mariachi band on the 6 uptown yesterday.. oh nyc.   good way to end a great weekend.
1998916694	4	a	Add my new band! myspace.com/thedictionaryscene 
2297775228	0	a	homework 
1551054262	0	a	been shopping then got home to fine i have no drink 
2227862923	0	a	@wee_em i wasn't keen on it. blame my general law-abidingness 
1468070832	4	a	&amp; i played that shit out till the battery died ahaha!...good nite everyone 
2044424256	0	a	I can't believe i had a bad dream! 
1557119793	0	a	@cameronreilly Try going to Adelaide. We couldn't find anything open past 5pm. 
1556403957	4	a	@chriswalts But where that leaves you, I don't know. 
2045798837	0	a	It's raining 
1985610828	4	a	@robindelano no where to go but up! Welcome to Twitter 
1676872121	4	a	@craftyellen3 good on you! That's actually good news.  
2063274009	0	a	is not feelin well 
2237782763	0	a	Think I tore the skin on the right side of my nape when I got hair caught in the jewlery last night!  Sore.
2069808024	4	a	@katiewest nice one, the shadow looks to be coming from another person 
2182200352	4	a	lunch time 
2069258678	0	a	@daxjramos Still trying to figure this twitter thing out. Doing good, work and school mostly. Sad not seeing you out on the weekends 
2053882643	4	a	@abhilashmenon did u manage to see the movie... I found it better than Da Vinci.. both the book as well as the movie 
1955906942	4	a	Typekit? Moving forward from websafe fonts...safely? http://tr.im/mKCM @jpoh does this mean you won't hate my designs as much? 
1962520313	0	a	Hairspray in hair + lighter&amp;bong = new haircut 
1992285407	0	a	up early doing some extra studying before my math final today. ughhh. school at 11. 
1882462811	0	a	@mark_wayne What do you do again?  That sucks 
1556773709	0	a	Had vegetable rice 4 lunch which cost quite alots but still hungry.  - http://tweet.sg
2188414709	4	a	@uberfuzzy Thanks you for your help! Wikia it is 
1963969363	0	a	&quot;Up&quot; is all sold out!! 
2235011027	0	a	ugh why am i up at this ridiculous hour  have to do it all again tonight ha
1979109114	4	a	morongo is an epic failure...I lost a dollar! and waayy too many people. 
2246401019	0	a	crazzzy storm! And its only gonna get worse 
1980490924	4	a	@rebeccashearing think you should win the show. paticipate next year and message me, then i can watch it 
2063731973	0	a	morning, watching some real world as the hills weekend break bailed out on me 
1685259915	4	a	@RoxanneDawn U having fun yet (Palms) ?  Best to Lindsey &amp; Heidi if they're still working the casino. We exchange messages so often.
1956570977	0	a	@MissPants TAKE ME!  
1835193801	4	a	@bronwen @jjprojects thanks - I got lost but found the wine 
1695135128	4	a	2 more days before the big conference: Central-Eastern Europe &amp; Caspian Scout Group Meeting... it is almost too long for twitter 
1979207136	4	a	@billiemcfly yea to frankie lol...Was so funny, clever tactive to get her to reply 
2189565494	4	a	Twitternation!!! Hayfever on an all time high this morning lol, won't hold me back tho ppl let's get em!!! 
1994892160	4	a	@Santiago_Steph why dont you come in my car, and help me find my puppy, i'll give you more candy  knock you out with tranquilizer then 
1973039209	0	a	Sending text messages to the wrong person = #NotHot 
2066011868	4	a	lost in silence. the atmosphere s quiet and still. im at home. 
1964153650	0	a	@MegsEggs i know its such a shame  i think they've got a good chance &amp; i hope they do coz they are different aren't they &amp; great :]!
1999273771	4	a	Im going to bed.... Practice in the morning. ;| oh well... Good night. 
2205552459	0	a	not liking this rain 
2060223655	4	a	Titanic in HD!!!  idgaf if this movie is retarded, moar Leo, please!
2057514178	4	a	@nickontech And me and the boys got our apple T-shirts too. We were in the last 25 people of the first 1000. 
2184253072	4	a	I should be working on my audition comic...oh yeah I think I'm gonna use Kro, Hue, and Mika.  
1980911752	4	a	my husband is playing EA Active and my daughter is 'working out' with him and cheering him on  too cute!
2209533591	0	a	omg i was at Kevin Spacey's shooting scene...didn't get the chance to take a picture tho 
1834212864	4	a	@IntelligentPlan Well... watch out.... 
2182415519	0	a	@GraceDimond I was flipping or w/e it up and down and it flew out of my hand and now it's gone 
2056407316	0	a	i just wish cody was here 
2183640460	0	a	@jaclynelkins Which movie? The link doesn't quite work  Is it Brothers Bloom? I was trying to find that playing around here
2259164737	0	a	@Tiianaa aww poor thing! tell him to get better and rub ointment on those joints. ily tiana and her daddy  xx
2057370837	4	a	@lovebscott I just subscribed 
2058880762	4	a	@stephanie2967 Well, the benefits of feet like that is you can slap people around with them if they get out of hand. 
1986218658	4	a	I really don't like all the work teachers give us before finals. =( Going to watch the MTV Movie Awards later! 
1695053751	0	a	In the car with shanz lawlz. Bee tee dubs also got a test today! 
2218191667	0	a	@samanthaculnane no way! well i might go get one on lunch tomorrow. Its probably a little late for bagels today 
2013932630	4	a	@weightless that is the most amazing thing I've seen in a long time. I am proud to be atheist-agnostic. 
1971595604	0	a	carson woke up at 6 a.m.  man i need a nap today!
1834306386	0	a	Really sad my weekend is over  it will be a while before i spend time with Andi like that again...
1835502165	4	a	Waiting 4 d approaching thundrstorm. I LOVE thunderstorms!!! 
2179603642	4	a	Woke up @ 6 to make a 9 o'clock meeting in Long Beach, got canceled but.. I'm here!  Funny!
1678817324	4	a	@dancallahan I've already hacked-and-then-sold a MSI Wind to run Mac OSX. Might have a go with Dell Mini 9 next... 
2055493852	4	a	LOL. We can b confused 2gether. Let me no if u figure it out. 
1687834273	4	a	@Eminai Thanks Emi! I'll stop by later 
1883446115	0	a	@evienyc It's nearly over, then 
2052051873	4	a	@eliiiiza  I used to just catch the train to Melb central and walk to everywhere from there. Got lost looking for chapel st recently!
2178055403	0	a	Anyways.. leaving to pick Em up then physics exam 
1677610700	4	a	@grahamsmith3 down to play a track for Balcony TV - thought we'd make a night of it 
1793141208	4	a	@JeremyJacobs You will 
1760111153	4	a	@lonemat Sorry if I am butting in where I shouldn't. But I am here for support. 
2297342734	0	a	fresh outta the showah. my calves are killing me, fuck exercise  haha. fair tonightttt
2169469192	0	a	@LyssaBrooke aaawww, thanks!  miss talking to you  what have you been up to??
1695070868	0	a	@nunimom It certainly helps...I miss my crackberry 
2202551658	0	a	sad day no ck tonight. flight in 7 hours  off to bed i go.
1834939148	4	a	@joechampion Don't lay hands on him Joe, no matter how much he's asking for it! 
2218111198	0	a	@Bearskopff sorry  But I will get video footage etc. 
2250574515	0	a	numb leg! ahhh cant feel it. no wait...ah now i can...oh no now pins and needles 
1986893497	0	a	@trixie360 oh btw!Will Microsoft be streaming the conference from its site this year?all gaming sites are blocked at work 
2302852966	0	a	On my lunch alone  I feel so lonely. Hitting up subway
1824734275	4	a	has just woke up, and is shattered, but still loves ben mansfield, andrew lee potts + robert pattinson 
1955942565	0	a	Reading then going to sleep. Busy day tomorrow&lt;3 
1989963061	4	a	ice coffee time  then i'll reply to your email @MegsEggs haha
1989162654	4	a	@zaibatsu my sentiments for what it's worth 
2067900366	4	a	is watching The Sandlot!! Such a classic!!!! 
1684841086	0	a	another exams next week ? WTH ?! 
1989203843	4	a	Good night sleep tight. Don't forget that I said I love you tonight 
2322497163	0	a	 i don't know what to put.
2193318288	0	a	Ufff......I need a break 
1564119236	0	a	@fraserke  it was cracking thanks.  Ate too much, drank some quality port and then spent Sunday at work  How was yours?
1557470833	0	a	@CeliineElise well it's better than studying 
2326193056	0	a	is working and then off to say goodbye to Dave, Jill, Lucy &amp; Dannyboy with Mom &amp; Sassy. I'm so sad, I will miss them!  
1961657747	4	a	@Lucy_Cat - That Lucy Cat! 
1970051969	0	a	Off to work. 12 hour shift INSIDE whilst its hot as hell outside... feel sorry for me. 
2191633863	4	a	@ithalasakai Eu posso te ensinar 
1979247629	4	a	@ganhy oh, do they work with Macs? How big are they? Wouldn't mind taking one off ya! 
2184363582	0	a	@Jadity: please don't die from alcohol exposure. 
1971188312	0	a	@mishacollins wanna come to the convention but cant  anyway congrats for the confirmed role of castiel in the 5th season of supernatural!
2262607453	0	a	@pcsketch i miss that show! 
1980963703	0	a	I woke up sounding like a man! Of to the CVS i go! 
1980211266	0	a	headed out to a water park in Pensacola, FL today. Last day of family vacation for me. 
1883313320	0	a	One week ago today I was moving out of Hofstra...  so sad. I really miss it.
2068819129	4	a	27 is nearly over. ;) I am gonna watch vids on my ipod now  &amp; then watch zv  Hehe x
2055059531	4	a	@psychomule  where's it getting published?? You never did name the flash site... 2 for 2 my friend. 
2044493170	0	a	found a website i just adore...but wish I could read French 
1468742407	4	a	@davidbaillie Dont worry, your secret is safe with me 
2054564005	4	a	@ home listening to 30h!3's dont trust me lol im wearing a lil black dress with tights underneath HAHA ironic! 
1834748228	4	a	@Eresse @nagham hate you all 
1986004668	4	a	@wilw I wish I knew more (or something) about whatever sport you're tweeting about! Sounds exciting 
1980473968	0	a	It wouldn't be Sunday if I wasn't in a St Joes waiting room  Sick kid this AM
1998238019	0	a	still mad that i broke one of my phones!  sh*t! imma be M.I.A from twitter for a bit.
2261030318	0	a	I hate putting food away  #squarespace
1687244699	0	a	@tormodgibson LOL No. There were no sacrifices. Other than me not drinking as I was the designated driver... 
1999312554	0	a	Today sucked. I wish I had something to look forward to. I wish I knew it was all gonna happen. I don't know if any of it is gonna happen 
1986283678	4	a	MTV movie awards proving to be quite funny 
2176243225	4	a	@MichelleKubes Hey Michelle You are at home ? 
2052504786	4	a	@Ohaaaaaaaaa qud  what r u doinq so feines xDDD
2194673326	0	a	@sha_na_non what's wrong?? 
2248769297	0	a	heading to god knows where 
1822577210	4	a	@ianracey I have watched movies in that theater. I used to stop at the Raceway there on my way home to Pamplico. 
1750993446	0	a	NIN set just ended  #tampa #nin  http://twitpic.com/4w23v
1956772557	0	a	so many social networks to keep up with... i've been neglecting my Twitter 
2174489446	4	a	@GarethCliff Well, 2mrw is half-price Tuesday at Ster Kinekor.... 
2235919685	0	a	Proposal was hella good... I wanna fall in love. 
2175286909	0	a	@theresanoelle it went really well! Sorry I had to study  I have finals all week still and I haven't studied at all tomorrow for sure!
1966766317	0	a	thinking about my hott crush i ain't going to see for at least 2 years because he's in the grade ahead of me...how sad!!   it makes me mad
1975753834	4	a	I'm painfully tired. My body hurts. Ugh. Still going out tonight tho 
2202168261	0	a	@_Juni_ lol nada I'm working and noww I have no life lol 
1975337581	0	a	i love Masami Nagasawa. but i am really falling for Haruka Ayase. there is something about the way the Japanese make dramas, unlike here 
1557295873	0	a	...contemplating  
1880225731	4	a	tonight was good, now I'm tired, it was a long drive but hella fun.  thanks for the show @Donnie182. 
1880200523	0	a	@imtrishaiam: don't put pictures of Pinkberry up...it depresses me.    Lol
1677626507	0	a	 I'm such a lonely bird.
2213461613	0	a	i missd da days when everyone wasnt polo  i was uniqueeeeeeeeee
2186360554	4	a	My silly little princess having fun with her toys  http://tinyurl.com/mbwjge
1961296876	4	a	@Shawnyboy176 No hate ... nothing but love, that's why we're giving hugs  lol
1985928673	4	a	Watching the mtv movie awards with cristal and audriana 
1990281350	4	a	IS 18!!  somethings missing though....
1827872183	4	a	@Lynaarchuleta I'm good, but school's tomorrow again... and I don't want to go there  lol and you?
1933237282	4	a	@aspo1 Up early hun  ... had an early night last nite, too knackered...so how's u today?! x
1981674291	4	a	@lauraEchilds haha that just silly 
1975925326	4	a	@e_lectro_Nik_e  thank you!  hahah
1966911590	4	a	@Pick_Gaby You can do a search for him at the top of the page, type in @samueltwitt1.. he was at 21 last I looked 
1986047464	4	a	finish putting together vid project  time to do English hw
1553231681	0	a	sup with @britneyspears following some people, and not me?  how sad. HAHA
2049980320	0	a	Dinning room table that was just delivered is totally scratched. NICE.  
2065029117	4	a	@meaganshea Yeah, that whole neo swing thing sort of had me going for a while. Luckily I didn't go too far with that 
2217690424	0	a	Lost puppy someone save him 
1984749590	4	a	in what universe do you live in? or it that you live in your own universe? who is the creator? 
1835130796	4	a	@jeanneava I must admit that I was bored last night - so I was looking for 'tweeties' around my hometown. 
1685439736	0	a	@Evan_Ross The word SWAGG will be here 2day, gone 2morrow &amp; I dont think yall want that...Im tryin 2 think of something good but its late 
1993875217	0	a	@malou16 AWW glad the surgery went well! SORRY 4 the pain 
2053081509	4	a	crazy night last nightt !! loved it 
1992522198	4	a	HINT: Delirious? ticket giveaway will be done at SOME point this afternoon.  Say... after 2:00 and before 6:00.  Make the calendars. 
2262406461	0	a	Accepting the weight-is giving up on yourself  I feel sad for these obese women. So Sad.
2176496026	4	a	@jc1000000 the perfect weekend 
2039936910	4	a	@robnlauren That's truly an awesome place to be 
1469473804	4	a	Tomorrow is going to be GREAT! - Altho if I get eaten by a dinosaur Im blaming Sophie. 
1794899838	0	a	@STLOVE Damn Brazil... down here woke up with major winds and rain... byebye summer time 
2068230897	0	a	Off to get my hair did!!! It'll be much redder now...which makes me happy bc the summer sun bleaches out my red pretty bad 
2002900057	0	a	@mattholomew I hope it's not, just so I have something to play on it.  Also, Zelda.
2234097794	0	a	Sytycd reality blows turns out I can't  goodnight everyone http://bit.ly/AKaYj
1557639992	0	a	Was up until 5am with a stomach bug, why am I up at 8? It's not gone yet 
2206984007	0	a	@cack3tt 3.0 STILL not available  Where the chuff is it? Where is my cut and paste?
2236668936	0	a	last full day of school. I feel so sick 
2201716483	0	a	erm. watchn tv thn bed!! I'm exhausted!! 
2226215268	0	a	Check this video out -- Waffle House with NKOTB http://bit.ly/CIhaY  WHY WAS I NOT THERE 
2198157538	0	a	Missing Cali and all the wonderful people I left behind! 
1980081416	4	a	@iamgaberosales yes. but i sort of found them in your cbox. so thank anyway! 
1881427344	4	a	ok im good now  that was clost LOL
1677411125	4	a	Had an amazing Beltane with the 'family'! Stayed up til dawn working with the new energy - true divine magic  Loved feedin the lamas too!
1793438399	4	a	woke up and now eating my breakfast ( Labana Sandwich with mint and Zatar and Olive oil ) with my cup of tea It's dammm delicious 
1995286460	0	a	@josiecat85 @mileycyrus doesn't like u either. What did we do to make her angry  
2062069715	0	a	has a really bad headache..&amp;&amp; is upset that i cant go to GA wit the fam bcuz i have too work  thars some &quot;snaggle bull ish&quot;
2054798819	4	a	@DasKatzi Thanks 
2189921420	0	a	Really wants the Angel Video in DVD Quality, oh for that Promo DVD 
2177596970	0	a	is getting ready to go do my english exam 
2214252767	0	a	packinggg then new ro for the nite..work so early tomorrow its disgustinggg 
2201531991	0	a	Hey @songzyuuup nooooo dont go!!   (treysongz live &gt; http://ustre.am/2txz)
1556610342	4	a	going to bed goodnite every1 be on 2morrow 
2300772502	0	a	you took something perfect, and painted it red... 
1980421615	4	a	Mocha frappachino... good times 
2255628790	0	a	@timburks Re: Expert consultation at the President Barber Shop ... http://tmeet.me/KL5LM google says coords unkown 
1957444831	0	a	@tonibraxton Will you ever come to SF Bay Area to preform, i feel left out 
2252605105	0	a	@mcflymusic i wish i could go  have fun tonight guys!
2244081734	0	a	Shit is going down w/ Mousavi disappearing.  This doesn't look good.
2233042111	0	a	@LaurenConrad is the definition of amazinggg! so sad i missed her signing today  &lt;\3
1759578624	4	a	Yeah, what @VitaminTea said... micro-blogging/tweets are rambles &amp; rants, i.e &quot;stupid fucking shit.&quot;  I &lt;3 you, @Mollena @Secretfreak
2060015138	4	a	@aaronartist the ice reaper looks sweet man 
1558131578	0	a	I say &quot;I've got a 16GB flashdrive&quot;. He says &quot;I *saw* a 64GB flashdrive&quot;. Somehow his statement trumps mine. 
2068613684	4	a	@markydonovan no point now, it's over 
2047769136	4	a	My kids actors board.... Photography by yours truly  http://mypict.me/2Iwe
2002192028	4	a	@blues_junkie (sydney that is 
2046129143	4	a	Dad, sisters and jodie have gone out for a takeaway and movie rental  what will they bring back... 
1975494944	0	a	@Char_SOS same and they watched them rehearse fly with me 10 TIMES.. and chatted with them for like 10mins i think 
1965825104	4	a	@cowjon mmm steak yummy ... sushi is still AWESOME and so not gross 
1691784959	0	a	@latitude13 Not raining, slightly overcast, tho.  Sorry, no twitpic for me.  Don't have the nice smartphone like some. 
1679382818	0	a	Ants don't like me 
2055713447	4	a	im search Ashley im away 
1955853924	4	a	Help me  find a good mens tailor for formal jackets? 
2062894212	4	a	@KimKardashian Kim, my hair has been long like yours my entire life and i cut it in December and i totally regret it. Think it through.  
1976455578	4	a	mtv movie awards tomorrow  i really have a feeling james franco is going to win &lt;3
1881210321	4	a	got to go home after 20 mins at work, at 6:20 am, had to walk, got sched for tmrw hooked up. goin back to sleep. today is so good already 
1694346303	4	a	Good morning friends. Happy May Bank Holiday. 
1962178989	4	a	@DoubleRLKennedy. I can dig it! Ill be back from vegas tommrrow afternoon so tommrrow night let's pop bottles non - stop! 
2328791404	0	a	That is sad... It just popped up on E 
2063525994	0	a	Oh. It's gone.  Oh well. Twilight's still there though.
1559740313	4	a	Rt @Macker: This just in: I eat too fast. #obvious   /Rt In my case for too long ALSO. 
1467953367	0	a	@ddlovato Do you hate us?? Please don't 
2249835814	0	a	I left my iPod on the Giant Dipper yesterday...  ... I actually wanted a new one anyway, but I'm broke!
2012391764	4	a	@fmk1684 Happy to donate   I'm a sucker for anything American Cancer Society related
1881528597	4	a	@deaaaO7 i don't know what my room is yet ( I WANNA BE IN ROOM 6 
1979514485	4	a	@commonsense4 no I don't think u are perfect!!! I just admire how productive and determined you are 
2259521458	0	a	I miss a boy  
1966634935	4	a	A million thanks to @accordingtonina for her awesome design work today! Seriously, she's the best to work with 
1880155436	4	a	@iLoveColbyO i meant soft and chewy chocolate chip cookies lol...im such a loser hehe 
2321535061	0	a	@HeavyHand Unfortunately I will be at work at that time hun. I missed almost a week and a half in the office so I have to play catch up. 
2254162673	0	a	Thinks he must look hotter in black (right Kimmy!) just finishedextra curricular activities, too much to do, back in tomorrow 
2014337229	0	a	@adambuchanan101 @NialMcKim @DavidPerdikou this is healthy shan, I just thought she was on holiday. But I've been blocked too 
2181625641	0	a	Going to columbia... Not for any fun though 
1992354404	4	a	had a really productive day 
1880353441	4	a	yessir! done with that humanities paper faster than i thought  ... now gotta study for business =[ &amp; humanities finals. Sweet Night!
2050239048	0	a	its a friday night and i am not feeling well.  
1553426145	0	a	I've got the worst headache... 
2051373333	4	a	@vanhall Brian O'Neill's!! Have fun! 
2046708391	4	a	@eternity46 I accept the hug challenge - not sure about @lottiesmith - but I will hug her if I see her 
2247509063	0	a	I am packing to go to syracuse and i am going to be away for fathers day 
2174356314	0	a	watching House but my discs are all labeled incorrectly 
2018847715	0	a	Very  today. Need nap and real meal with actual veggies and stuff. #fb
2072443945	4	a	check out the # 7 track on the charts: the ah!sphyx remix! you wont regret it  best of luck to all the co... http://tinyurl.com/rdaqoo
1751023172	0	a	Been @ the hair shop since 2pm this is just a dang shame!! Ugh not HAPPY @ all 
1694569139	4	a	What do you think I'm doing at the moment? Yeah you guessed it  http://www.phoenixfm.com/listen-now.php
